qs_rank_2024,institution,country,qs_rank_2025,subject_area,ib_min,ib_recommended,a_levels,sat_recommended,act_recommended,additional_tests
76.0,Johns Hopkins University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Johns Hopkins University,United States of America,79.0,Natural Sciences,33,37,AAA,1400+,30+,
324.0,Julius-Maximilians-Universität Würzburg,Germany,349.0,Natural Sciences,28,32,BBB,1200+,25+,
451.0,Justus-Liebig-University Giessen,Germany,,Natural Sciences,28,32,BBB,1200+,25+,
,KAIST - Korea Advanced Institute of Science & Technology,Republic of Korea,38.0,Natural Sciences,35,39,A*AA,1450+,32+,
24.0,KAIST - Korea Advanced Institute of Science & Technology,South Korea,,Natural Sciences,28,32,BBB,1200+,25+,
46.0,"KIT, Karlsruhe Institute of Technology",Germany,36.0,Natural Sciences,35,39,A*AA,1450+,32+,
,KTH Royal Institute of Technology,Sweden,70.0,Natural Sciences,33,37,AAA,1400+,30+,
64.0,KTH Royal Institute of Technology ,Sweden,,Natural Sciences,28,32,BBB,1200+,25+,
85.0,KU Leuven,Belgium,66.0,Natural Sciences,33,37,AAA,1400+,30+,
501.0,Karl-Franzens-Universitaet Graz,Austria,501.0,Natural Sciences,28,32,BBB,1200+,25+,
501.0,Kasetsart University,Thailand,501.0,Natural Sciences,28,32,BBB,1200+,25+,
301.0,Kazan (Volga region) Federal University,Russia,,Natural Sciences,28,32,BBB,1200+,25+,
,Kazan (Volga region) Federal University,Russian Federation,297.0,Natural Sciences,28,32,BBB,1200+,25+,
401.0,Keio University,Japan,451.0,Natural Sciences,28,32,BBB,1200+,25+,
76.0,King Abdulaziz University (KAU),Saudi Arabia,84.0,Natural Sciences,33,37,AAA,1400+,30+,
105.0,King Abdullah University of Science & Technology (KAUST),Saudi Arabia,76.0,Natural Sciences,33,37,AAA,1400+,30+,
179.0,King Fahd University of Petroleum & Minerals,Saudi Arabia,131.0,Natural Sciences,31,35,AAB,1300+,27+,
501.0,King Khalid University,Saudi Arabia,290.0,Natural Sciences,28,32,BBB,1200+,25+,
171.0,King Saud University,Saudi Arabia,148.0,Natural Sciences,31,35,AAB,1300+,27+,
125.0,King's College London,United Kingdom,116.0,Natural Sciences,31,35,AAB,1300+,27+,
451.0,Kobe University,Japan,501.0,Natural Sciences,28,32,BBB,1200+,25+,
,Korea University,Republic of Korea,108.0,Natural Sciences,31,35,AAB,1300+,27+,
72.0,Korea University,South Korea,,Natural Sciences,28,32,BBB,1200+,25+,
501.0,Koç University,Turkey,,Natural Sciences,28,32,BBB,1200+,25+,
,Koç University,Türkiye,501.0,Natural Sciences,28,32,BBB,1200+,25+,
31.0,Kyoto University,Japan,32.0,Natural Sciences,35,39,A*AA,1450+,32+,
,Kyung Hee University,Republic of Korea,401.0,Natural Sciences,28,32,BBB,1200+,25+,
334.0,Kyung Hee University,South Korea,,Natural Sciences,28,32,BBB,1200+,25+,
,Kyungpook National University,Republic of Korea,401.0,Natural Sciences,28,32,BBB,1200+,25+,
451.0,Kyungpook National University,South Korea,,Natural Sciences,28,32,BBB,1200+,25+,
177.0,Kyushu University,Japan,164.0,Natural Sciences,31,35,AAB,1300+,27+,
,L.N. Gumilyov Eurasian National University (ENU),Kazakhstan,451.0,Natural Sciences,28,32,BBB,1200+,25+,
261.0,Lancaster University,United Kingdom,269.0,Natural Sciences,28,32,BBB,1200+,25+,
401.0,Lanzhou University,China (Mainland),401.0,Natural Sciences,28,32,BBB,1200+,25+,
,Lebanese University,Lebanon,451.0,Natural Sciences,28,32,BBB,1200+,25+,
248.0,Leibniz University Hannover,Germany,252.0,Natural Sciences,28,32,BBB,1200+,25+,
135.0,Leiden University,Netherlands,168.0,Natural Sciences,31,35,AAB,1300+,27+,
345.0,Linköping University,Sweden,335.0,Natural Sciences,28,32,BBB,1200+,25+,
33.0,Lomonosov Moscow State University,Russia,,Natural Sciences,28,32,BBB,1200+,25+,
,Lomonosov Moscow State University,Russian Federation,42.0,Natural Sciences,35,39,A*AA,1450+,32+,
401.0,Loughborough University,United Kingdom,401.0,Natural Sciences,28,32,BBB,1200+,25+,
401.0,Louisiana State University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Louisiana State University,United States of America,451.0,Natural Sciences,28,32,BBB,1200+,25+,
,Lovely Professional University (LPU),India,451.0,Natural Sciences,28,32,BBB,1200+,25+,
42.0,Ludwig-Maximilians-Universität München,Germany,47.0,Natural Sciences,35,39,A*AA,1450+,32+,
121.0,Lund University,Sweden,122.0,Natural Sciences,31,35,AAB,1300+,27+,
270.0,Macquarie University,Australia,286.0,Natural Sciences,28,32,BBB,1200+,25+,
451.0,Mahidol University,Thailand,451.0,Natural Sciences,28,32,BBB,1200+,25+,
501.0,Mansoura University,Egypt,451.0,Natural Sciences,28,32,BBB,1200+,25+,
401.0,Martin-Luther-Universität Halle-Wittenberg,Germany,451.0,Natural Sciences,28,32,BBB,1200+,25+,
451.0,Masaryk University,Czech Republic,,Natural Sciences,28,32,BBB,1200+,25+,
,Masaryk University,Czechia,401.0,Natural Sciences,28,32,BBB,1200+,25+,
,Massachusetts Institute of Technology (MIT),United States of America,2.0,Natural Sciences,37,41,A*A*A,1500+,34+,
2.0,Massachusetts Institute of Technology (MIT) ,United States,,Natural Sciences,28,32,BBB,1200+,25+,
451.0,Massey University,New Zealand,501.0,Natural Sciences,28,32,BBB,1200+,25+,
47.0,McGill University,Canada,48.0,Natural Sciences,35,39,A*AA,1450+,32+,
244.0,McMaster University,Canada,258.0,Natural Sciences,28,32,BBB,1200+,25+,
501.0,Memorial University of Newfoundland,Canada,,Natural Sciences,28,32,BBB,1200+,25+,
129.0,Michigan State University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Michigan State University,United States of America,123.0,Natural Sciences,31,35,AAB,1300+,27+,
261.0,Middle East Technical University,Turkey,,Natural Sciences,28,32,BBB,1200+,25+,
,Middle East Technical University,Türkiye,246.0,Natural Sciences,31,35,AAB,1300+,27+,
91.0,Monash University,Australia,83.0,Natural Sciences,33,37,AAA,1400+,30+,
105.0,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),Russia,,Natural Sciences,28,32,BBB,1200+,25+,
,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),Russian Federation,135.0,Natural Sciences,31,35,AAB,1300+,27+,
110.0,Nagoya University,Japan,116.0,Natural Sciences,31,35,AAB,1300+,27+,
61.0,Nanjing University,China (Mainland),52.0,Natural Sciences,33,37,AAA,1400+,30+,
233.0,Nankai University,China (Mainland),195.0,Natural Sciences,31,35,AAB,1300+,27+,
,Nantes University,France,451.0,Natural Sciences,28,32,BBB,1200+,25+,
37.0,"Nanyang Technological University, Singapore (NTU)",Singapore,24.0,Natural Sciences,35,39,A*AA,1450+,32+,
360.0,National Central University,Taiwan,369.0,Natural Sciences,28,32,BBB,1200+,25+,
248.0,National Cheng Kung University (NCKU),Taiwan,237.0,Natural Sciences,31,35,AAB,1300+,27+,
501.0,National Chung Hsing University,Taiwan,501.0,Natural Sciences,28,32,BBB,1200+,25+,
179.0,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Russia,,Natural Sciences,28,32,BBB,1200+,25+,
,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Russian Federation,226.0,Natural Sciences,31,35,AAB,1300+,27+,
386.0,National Research Tomsk Polytechnic University,Russia,,Natural Sciences,28,32,BBB,1200+,25+,
,National Research Tomsk Polytechnic University,Russian Federation,401.0,Natural Sciences,28,32,BBB,1200+,25+,
451.0,National Sun Yat-sen University,Taiwan,451.0,Natural Sciences,28,32,BBB,1200+,25+,
501.0,National Taiwan Normal University,Taiwan,,Natural Sciences,28,32,BBB,1200+,25+,
72.0,National Taiwan University (NTU),Taiwan,63.0,Natural Sciences,33,37,AAA,1400+,30+,
300.0,National Technical University of Athens,Greece,302.0,Natural Sciences,28,32,BBB,1200+,25+,
147.0,National Tsing Hua University,Taiwan,154.0,Natural Sciences,31,35,AAB,1300+,27+,
394.0,National University of Sciences And Technology (NUST) Islamabad,Pakistan,322.0,Natural Sciences,28,32,BBB,1200+,25+,
29.0,National University of Singapore (NUS),Singapore,21.0,Natural Sciences,35,39,A*AA,1450+,32+,
307.0,National Yang Ming Chiao Tung University,Taiwan,317.0,Natural Sciences,28,32,BBB,1200+,25+,
401.0,National and Kapodistrian University of Athens,Greece,393.0,Natural Sciences,28,32,BBB,1200+,25+,
105.0,New York University (NYU),United States,,Natural Sciences,28,32,BBB,1200+,25+,
,New York University (NYU),United States of America,130.0,Natural Sciences,31,35,AAB,1300+,27+,
254.0,Newcastle University,United Kingdom,248.0,Natural Sciences,31,35,AAB,1300+,27+,
221.0,North Carolina State University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,North Carolina State University,United States of America,216.0,Natural Sciences,31,35,AAB,1300+,27+,
360.0,Northeastern University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Northeastern University,United States of America,398.0,Natural Sciences,28,32,BBB,1200+,25+,
501.0,Northwestern Polytechnical University,China (Mainland),451.0,Natural Sciences,28,32,BBB,1200+,25+,
47.0,Northwestern University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Northwestern University,United States of America,49.0,Natural Sciences,35,39,A*AA,1450+,32+,
241.0,Norwegian University of Science And Technology,Norway,227.0,Natural Sciences,31,35,AAB,1300+,27+,
154.0,Novosibirsk State University,Russia,,Natural Sciences,28,32,BBB,1200+,25+,
,Novosibirsk State University,Russian Federation,182.0,Natural Sciences,31,35,AAB,1300+,27+,
284.0,Oregon State University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Oregon State University,United States of America,269.0,Natural Sciences,28,32,BBB,1200+,25+,
501.0,Osaka Metropolitan University,Japan,,Natural Sciences,28,32,BBB,1200+,25+,
93.0,Osaka University,Japan,,Natural Sciences,28,32,BBB,1200+,25+,
451.0,Palacký University Olomouc,Czech Republic,,Natural Sciences,28,32,BBB,1200+,25+,
,Palacký University Olomouc,Czechia,451.0,Natural Sciences,28,32,BBB,1200+,25+,
17.0,Peking University,China (Mainland),12.0,Natural Sciences,35,39,A*AA,1450+,32+,
56.0,Pennsylvania State University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Pennsylvania State University,United States of America,66.0,Natural Sciences,33,37,AAA,1400+,30+,
397.0,Peter the Great St. Petersburg Polytechnic University,Russia,,Natural Sciences,28,32,BBB,1200+,25+,
,Peter the Great St. Petersburg Polytechnic University,Russian Federation,401.0,Natural Sciences,28,32,BBB,1200+,25+,
,Pohang University of Science And Technology (POSTECH),Republic of Korea,60.0,Natural Sciences,33,37,AAA,1400+,30+,
45.0,Pohang University of Science And Technology (POSTECH),South Korea,,Natural Sciences,28,32,BBB,1200+,25+,
129.0,Politecnico di Milano,Italy,113.0,Natural Sciences,31,35,AAB,1300+,27+,
208.0,Politecnico di Torino,Italy,195.0,Natural Sciences,31,35,AAB,1300+,27+,
147.0,Pontificia Universidad Católica de Chile (UC),Chile,176.0,Natural Sciences,31,35,AAB,1300+,27+,
10.0,Princeton University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Princeton University,United States of America,12.0,Natural Sciences,35,39,A*AA,1450+,32+,
82.0,Purdue University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Purdue University,United States of America,88.0,Natural Sciences,33,37,AAA,1400+,30+,
,Pusan National University,Republic of Korea,385.0,Natural Sciences,28,32,BBB,1200+,25+,
284.0,Pusan National University,South Korea,,Natural Sciences,28,32,BBB,1200+,25+,
,Qassim University,Saudi Arabia,501.0,Natural Sciences,28,32,BBB,1200+,25+,
379.0,Qatar University,Qatar,344.0,Natural Sciences,28,32,BBB,1200+,25+,
307.0,Quaid-i-Azam University,Pakistan,276.0,Natural Sciences,28,32,BBB,1200+,25+,
197.0,Queen Mary University of London,United Kingdom,203.0,Natural Sciences,31,35,AAB,1300+,27+,
254.0,Queen's University Belfast,United Kingdom,263.0,Natural Sciences,28,32,BBB,1200+,25+,
233.0,Queen's University at Kingston,Canada,255.0,Natural Sciences,28,32,BBB,1200+,25+,
275.0,Queensland University of Technology (QUT),Australia,276.0,Natural Sciences,28,32,BBB,1200+,25+,
318.0,RMIT University,Australia,308.0,Natural Sciences,28,32,BBB,1200+,25+,
169.0,RUDN University,Russia,,Natural Sciences,28,32,BBB,1200+,25+,
,RUDN University,Russian Federation,138.0,Natural Sciences,31,35,AAB,1300+,27+,
93.0,RWTH Aachen University,Germany,86.0,Natural Sciences,33,37,AAA,1400+,30+,
,Radboud University,Netherlands,308.0,Natural Sciences,28,32,BBB,1200+,25+,
312.0,Radboud University ,Netherlands,,Natural Sciences,28,32,BBB,1200+,25+,
501.0,Rensselaer Polytechnic Institute,United States,,Natural Sciences,28,32,BBB,1200+,25+,
100.0,Rheinische Friedrich-Wilhelms-Universität Bonn,Germany,105.0,Natural Sciences,31,35,AAB,1300+,27+,
160.0,Rice University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Rice University,United States of America,160.0,Natural Sciences,31,35,AAB,1300+,27+,
316.0,Ruhr-Universität Bochum,Germany,308.0,Natural Sciences,28,32,BBB,1200+,25+,
50.0,Ruprecht-Karls-Universität Heidelberg,Germany,55.0,Natural Sciences,33,37,AAA,1400+,30+,
174.0,Rutgers University–New Brunswick,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Rutgers University–New Brunswick,United States of America,219.0,Natural Sciences,31,35,AAB,1300+,27+,
451.0,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,India,398.0,Natural Sciences,28,32,BBB,1200+,25+,
153.0,Saint Petersburg State University,Russia,,Natural Sciences,28,32,BBB,1200+,25+,
,Saint Petersburg State University,Russian Federation,172.0,Natural Sciences,31,35,AAB,1300+,27+,
61.0,Sapienza University of Rome,Italy,61.0,Natural Sciences,33,37,AAA,1400+,30+,
501.0,Savitribai Phule Pune University,India,451.0,Natural Sciences,28,32,BBB,1200+,25+,
327.0,Scuola Internazionale Superiore di Studi Avanzati (SISSA),Italy,401.0,Natural Sciences,28,32,BBB,1200+,25+,
,Scuola Normale Superiore di Pisa,Italy,295.0,Natural Sciences,28,32,BBB,1200+,25+,
,Sejong University,Republic of Korea,393.0,Natural Sciences,28,32,BBB,1200+,25+,
345.0,Sejong University ,South Korea,,Natural Sciences,28,32,BBB,1200+,25+,
,Seoul National University,Republic of Korea,34.0,Natural Sciences,35,39,A*AA,1450+,32+,
26.0,Seoul National University,South Korea,,Natural Sciences,28,32,BBB,1200+,25+,
352.0,Shandong University,China (Mainland),307.0,Natural Sciences,28,32,BBB,1200+,25+,
67.0,Shanghai Jiao Tong University,China (Mainland),53.0,Natural Sciences,33,37,AAA,1400+,30+,
312.0,Shanghai University,China (Mainland),276.0,Natural Sciences,28,32,BBB,1200+,25+,
,Sharif University of Technology,Iran (Islamic Republic of),390.0,Natural Sciences,28,32,BBB,1200+,25+,
501.0,Sharif University of Technology,"Iran, Islamic Republic of",,Natural Sciences,28,32,BBB,1200+,25+,
501.0,Shenzhen University,China (Mainland),451.0,Natural Sciences,28,32,BBB,1200+,25+,
329.0,Sichuan University,China (Mainland),243.0,Natural Sciences,31,35,AAB,1300+,27+,
386.0,Simon Fraser University,Canada,451.0,Natural Sciences,28,32,BBB,1200+,25+,
451.0,Sogang University,South Korea,,Natural Sciences,28,32,BBB,1200+,25+,
501.0,Soochow University,China (Mainland),451.0,Natural Sciences,28,32,BBB,1200+,25+,
13.0,Sorbonne University,France,15.0,Natural Sciences,35,39,A*AA,1450+,32+,
379.0,South China University of Technology,China (Mainland),322.0,Natural Sciences,28,32,BBB,1200+,25+,
451.0,Southeast University,China (Mainland),451.0,Natural Sciences,28,32,BBB,1200+,25+,
331.0,Southern University of Science and Technology,China (Mainland),297.0,Natural Sciences,28,32,BBB,1200+,25+,
5.0,Stanford University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Stanford University,United States of America,5.0,Natural Sciences,37,41,A*A*A,1500+,34+,
401.0,Stellenbosch University,South Africa,401.0,Natural Sciences,28,32,BBB,1200+,25+,
71.0,Stockholm University,Sweden,90.0,Natural Sciences,33,37,AAA,1400+,30+,
191.0,"Stony Brook University, State University of New York",United States,,Natural Sciences,28,32,BBB,1200+,25+,
,"Stony Brook University, State University of New York",United States of America,237.0,Natural Sciences,31,35,AAB,1300+,27+,
501.0,Sultan Qaboos University,Oman,451.0,Natural Sciences,28,32,BBB,1200+,25+,
187.0,Sun Yat-sen University,China (Mainland),151.0,Natural Sciences,31,35,AAB,1300+,27+,
,Sungkyunkwan University (SKKU),Republic of Korea,168.0,Natural Sciences,31,35,AAB,1300+,27+,
105.0,Sungkyunkwan University(SKKU),South Korea,,Natural Sciences,28,32,BBB,1200+,25+,
268.0,Swansea University,United Kingdom,268.0,Natural Sciences,28,32,BBB,1200+,25+,
386.0,Swinburne University of Technology,Australia,401.0,Natural Sciences,28,32,BBB,1200+,25+,
379.0,TU Dortmund University,Germany,401.0,Natural Sciences,28,32,BBB,1200+,25+,
501.0,Tampere University,Finland,501.0,Natural Sciences,28,32,BBB,1200+,25+,
363.0,Taras Shevchenko National University of Kyiv,Ukraine,383.0,Natural Sciences,28,32,BBB,1200+,25+,
224.0,Technical University of Darmstadt,Germany,269.0,Natural Sciences,28,32,BBB,1200+,25+,
140.0,Technical University of Denmark,Denmark,131.0,Natural Sciences,31,35,AAB,1300+,27+,
23.0,Technical University of Munich,Germany,18.0,Natural Sciences,35,39,A*AA,1450+,32+,
218.0,Technion - Israel Institute of Technology,Israel,217.0,Natural Sciences,31,35,AAB,1300+,27+,
84.0,Technische Universität Berlin (TU Berlin),Germany,69.0,Natural Sciences,33,37,AAA,1400+,30+,
451.0,Technische Universität Braunschweig,Germany,501.0,Natural Sciences,28,32,BBB,1200+,25+,
115.0,Technische Universität Dresden,Germany,108.0,Natural Sciences,31,35,AAB,1300+,27+,
142.0,Technische Universität Wien,Austria,131.0,Natural Sciences,31,35,AAB,1300+,27+,
401.0,Tecnológico de Monterrey,Mexico,385.0,Natural Sciences,28,32,BBB,1200+,25+,
239.0,Tel Aviv University,Israel,263.0,Natural Sciences,28,32,BBB,1200+,25+,
76.0,Texas A&M University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Texas A&M University,United States of America,90.0,Natural Sciences,33,37,AAA,1400+,30+,
501.0,Texas Tech University,United States,,Natural Sciences,28,32,BBB,1200+,25+,
,Texas Tech University,United States of America,501.0,Natural Sciences,28,32,BBB,1200+,25+,
42.0,The Australian National University,Australia,34.0,Natural Sciences,35,39,A*AA,1450+,32+,
158.0,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,,Natural Sciences,28,32,BBB,1200+,25+,
,The Chinese University of Hong Kong (CUHK),"Hong Kong SAR, China",126.0,Natural Sciences,31,35,AAB,1300+,27+,
261.0,The Hebrew University of Jerusalem,Israel,274.0,Natural Sciences,28,32,BBB,1200+,25+,
215.0,The Hong Kong Polytechnic University,Hong Kong SAR,,Natural Sciences,28,32,BBB,1200+,25+,
,The Hong Kong Polytechnic University,"Hong Kong SAR, China",164.0,Natural Sciences,31,35,AAB,1300+,27+,
